recommendation_event_id,session_id,anonymous_id,customer_id,experiment_id,variant,product_id,event_type,event_timestamp
rec_000005440,sess_000297225,anon_000297225,c2d3185f5df5ad32ea5928c8c4f7ab27,exp_001,treatment,c190c4fe582c5b7ffff586506de83f01,recommendation_impression,2017-03-17 10:29:50
rec_000005441,sess_000297270,anon_000297270,c4f1317436470834f2e69cc5cf9ea53f,exp_001,control,4d37ead6e95bf651d4ab59453425e7fa,recommendation_impression,2017-03-16 20:51:40
rec_000005442,sess_000297347,anon_000297347,4dd8be21997b67cb6bdb882ad1137f15,exp_001,control,b7c472e4bf39b63628ecedc8c9af805d,recommendation_impression,2017-02-24 03:12:56
rec_000005443,sess_000297347,anon_000297347,4dd8be21997b67cb6bdb882ad1137f15,exp_001,control,f3b2306f96001e34d8130f7887b331de,recommendation_impression,2017-02-24 03:27:15
rec_000005444,sess_000297354,anon_000297354,368dbdc31e230a411c5d91546ab60ea3,exp_001,control,47e7d651866159ed3a5fe00d3dbe813d,recommendation_impression,2017-02-26 18:21:10
rec_000005445,sess_000297354,anon_000297354,368dbdc31e230a411c5d91546ab60ea3,exp_001,control,2db85e45ff15b96518baa00fdacdc6c6,recommendation_impression,2017-02-26 18:17:57
rec_000005446,sess_000297524,anon_000297524,70e652de9a39b76185207d7996fcd947,exp_001,treatment,f706789a48ef8564b44640d0180b1aa7,recommendation_impression,2017-03-01 13:34:50
rec_000005447,sess_000297524,anon_000297524,70e652de9a39b76185207d7996fcd947,exp_001,treatment,b1060f179d7f706565e347fbe00bf1b8,recommendation_impression,2017-03-01 13:39:37
rec_000005448,sess_000297614,anon_000297614,1e11025f8a103ddbf95ddaca105f7f4a,exp_001,control,7128387d10541a345331eb7bfb9afbcc,recommendation_impression,2017-01-12 19:58:20
rec_000005449,sess_000297722,anon_000297722,321ff1033f523be92f5456a7371ea577,exp_001,control,05feccd482d35726d6f80e60df25db86,recommendation_impression,2017-02-15 08:18:02
rec_000005450,sess_000297809,anon_000297809,16945739bbf3e4f5c2ab429606de8267,exp_001,control,5e094b8daf1ba2eb4d6c0cc6ac2ad51e,recommendation_impression,2017-01-30 05:42:53
rec_000005451,sess_000297809,anon_000297809,16945739bbf3e4f5c2ab429606de8267,exp_001,control,e3374a33d19814ea4cbd0ac5da8e3978,recommendation_impression,2017-01-30 05:52:26
rec_000005452,sess_000297822,anon_000297822,960ffb45acd270534e88387352742459,exp_001,control,53f92b0474f91fcb5bd188c6a8075c38,recommendation_impression,2017-03-13 14:41:57
rec_000005453,sess_000297822,anon_000297822,960ffb45acd270534e88387352742459,exp_001,control,213e2ce140e9d3ed98d1a89b6cbca7c3,recommendation_impression,2017-03-13 14:02:00
rec_000005454,sess_000297825,anon_000297825,16471405a724a048a940dbbc66cdeeed,exp_001,control,711b99e1af05365d2ef959b073af08c4,recommendation_impression,2017-02-28 10:41:20
rec_000005455,sess_000297920,anon_000297920,1832698a30f8a7d0e248204f4818ef51,exp_001,control,c31795158ba761acc612817d1c5760a6,recommendation_impression,2017-03-08 19:16:25
rec_000005456,sess_000297920,anon_000297920,1832698a30f8a7d0e248204f4818ef51,exp_001,control,fe220782f267bca8c056308cba6c8807,recommendation_impression,2017-03-08 19:20:31
rec_000005457,sess_000297920,anon_000297920,1832698a30f8a7d0e248204f4818ef51,exp_001,control,549bcfe47e55a8485f43933f2a2b7351,recommendation_impression,2017-03-08 19:06:51
rec_000005458,sess_000298103,anon_000298103,26fc7e710ec9bba533f8967e60f2cc5d,exp_001,treatment,c9c17daba4c29b78df3b2b268528c713,recommendation_impression,2017-03-08 07:54:14
rec_000005459,sess_000298103,anon_000298103,26fc7e710ec9bba533f8967e60f2cc5d,exp_001,treatment,8e0aa05a387182c8ef3cd13b6131e60f,recommendation_impression,2017-03-08 07:53:08
rec_000005460,sess_000298124,anon_000298124,671a303e12a184a9b815ee3c48ab3ef0,exp_001,treatment,a5d722d3c7a01c224625d0881e630503,recommendation_impression,2017-02-18 02:44:09
rec_000005461,sess_000298124,anon_000298124,671a303e12a184a9b815ee3c48ab3ef0,exp_001,treatment,f65ff6e5a356943c5cee2e8bb023efc8,recommendation_impression,2017-02-18 02:27:25
rec_000005462,sess_000298124,anon_000298124,671a303e12a184a9b815ee3c48ab3ef0,exp_001,treatment,4153a770f99ff52971af9c1d6beb422e,recommendation_impression,2017-02-18 02:31:54
rec_000005463,sess_000298239,anon_000298239,2322c0f516a8bad266c770d1150e55a4,exp_001,treatment,3f31e91ff55912757b04a48d7c1337cc,recommendation_impression,2017-02-23 10:21:35
rec_000005464,sess_000298239,anon_000298239,2322c0f516a8bad266c770d1150e55a4,exp_001,treatment,12080b1cb17fb18a69563695622dc9b9,recommendation_impression,2017-02-23 10:11:47
rec_000005465,sess_000298239,anon_000298239,2322c0f516a8bad266c770d1150e55a4,exp_001,treatment,003dbcabcf8e3231de657c7d9f9a5eba,recommendation_impression,2017-02-23 10:09:18
rec_000005466,sess_000298298,anon_000298298,9242a97b0df4424530fff3d3ce4e298e,exp_001,treatment,e708a48b26e6681db248ca125459d365,recommendation_impression,2017-01-28 18:14:15
rec_000005467,sess_000298361,anon_000298361,d1876726cc26bb5ff410bf7c4564e21d,exp_001,control,1c5b28beb34835f960261f45ba22a136,recommendation_impression,2017-03-11 15:07:38
rec_000005468,sess_000298361,anon_000298361,d1876726cc26bb5ff410bf7c4564e21d,exp_001,control,a0c2204c3d4f44050951935fc9eac14f,recommendation_impression,2017-03-11 15:01:16
rec_000005469,sess_000298361,anon_000298361,d1876726cc26bb5ff410bf7c4564e21d,exp_001,control,e47eff9f97c9536c9f768f86e13252f6,recommendation_impression,2017-03-11 14:44:32
rec_000005470,sess_000298398,anon_000298398,0097c5abeb126a90646370f4a1cf3d93,exp_001,control,0f4a3e29a1c122f94fe4c48c49d9cfa9,recommendation_impression,2017-01-30 16:12:10
rec_000005471,sess_000298576,anon_000298576,b9bd73f728d683f7c204786409f411ca,exp_001,treatment,e06eb527f0a6ce904044687bd2faa582,recommendation_impression,2017-02-25 13:58:02
rec_000005472,sess_000298576,anon_000298576,b9bd73f728d683f7c204786409f411ca,exp_001,treatment,4660b448a9e1499945013a9fb3f11ec4,recommendation_impression,2017-02-25 13:57:49
rec_000005473,sess_000298664,anon_000298664,073d9752205a02fe743263d3d781cce1,exp_001,treatment,adae758556f8338f07f3064736416064,recommendation_impression,2017-03-03 23:15:18
rec_000005474,sess_000298664,anon_000298664,073d9752205a02fe743263d3d781cce1,exp_001,treatment,1a6f6c1a25598378fea659d719fcdc5c,recommendation_impression,2017-03-03 23:12:56
rec_000005475,sess_000298664,anon_000298664,073d9752205a02fe743263d3d781cce1,exp_001,treatment,0b3f73dba78abf4576c187092dc5dc81,recommendation_impression,2017-03-03 23:13:03
rec_000005476,sess_000298718,anon_000298718,9a871b9eee4d8346148d85a9bab701a4,exp_001,control,b81acdcca96f82c5ee01cb299f086a91,recommendation_impression,2017-02-19 05:34:31
rec_000005477,sess_000298851,anon_000298851,753cac2d03db5c4023a86e3723adfc4a,exp_001,control,90d11936871062d5cb6d23175734ea91,recommendation_impression,2017-02-01 08:07:25
rec_000005478,sess_000298851,anon_000298851,753cac2d03db5c4023a86e3723adfc4a,exp_001,control,3f31ad7df5482b3e8fcaac6ea060574f,recommendation_impression,2017-02-01 08:00:52
rec_000005479,sess_000299102,anon_000299102,ed6cec44e7aa2ff410c1c576f0db1d35,exp_001,control,94ccb89a02c3b16a593d8034a5acbb94,recommendation_impression,2017-03-01 15:26:48
rec_000005480,sess_000299102,anon_000299102,ed6cec44e7aa2ff410c1c576f0db1d35,exp_001,control,f0c1c1d5ec61ce4c4846abd4283631df,recommendation_impression,2017-03-01 15:25:35
rec_000005481,sess_000299367,anon_000299367,4d301748886972e3ff4b8f930eeea153,exp_001,treatment,952ef4ed720bf5d77f42712da90f2f49,recommendation_impression,2017-02-27 13:21:17
rec_000005482,sess_000299369,anon_000299369,fdce567416b7b96de1c0621e6a88a7d3,exp_001,treatment,dabdc2874e4fc6d00d647f150317d29d,recommendation_impression,2017-03-14 21:44:00
rec_000005483,sess_000299369,anon_000299369,fdce567416b7b96de1c0621e6a88a7d3,exp_001,treatment,983fb87b74395e82bbe509cf694296ce,recommendation_impression,2017-03-14 21:45:47
rec_000005484,sess_000299369,anon_000299369,fdce567416b7b96de1c0621e6a88a7d3,exp_001,treatment,75d29df6618d4aed0c7860c0be80ebe5,recommendation_impression,2017-03-14 21:44:52
rec_000005485,sess_000299410,anon_000299410,34ebe2efa87835e9850707112d1a6a33,exp_001,treatment,811809cbfd4d37f3fa4b2849bc288167,recommendation_impression,2017-02-16 00:14:43
rec_000005486,sess_000299410,anon_000299410,34ebe2efa87835e9850707112d1a6a33,exp_001,treatment,726b69ceea91f769cb45a6115945596b,recommendation_impression,2017-02-15 23:34:39
rec_000005487,sess_000299410,anon_000299410,34ebe2efa87835e9850707112d1a6a33,exp_001,treatment,b59fc0a170a01469b1a02ebbc6e6fb81,recommendation_impression,2017-02-16 00:03:15
rec_000005488,sess_000299500,anon_000299500,c14ee009789095771e86aece808515aa,exp_001,control,a0fe1efb855f3e786f0650268cd77f44,recommendation_impression,2017-03-03 09:27:53
rec_000005489,sess_000299500,anon_000299500,c14ee009789095771e86aece808515aa,exp_001,control,675f0378d4f337bc076b40d006202ab4,recommendation_impression,2017-03-03 09:20:39
rec_000005490,sess_000299500,anon_000299500,c14ee009789095771e86aece808515aa,exp_001,control,7e42f7c4405ac2fdec454c0497facd83,recommendation_impression,2017-03-03 09:15:57
rec_000005491,sess_000299557,anon_000299557,aca1c958b4ce2b798919091d10296965,exp_001,treatment,b0ea6f97e1aecad7903455638ece5a26,recommendation_impression,2017-02-17 15:48:05
rec_000005492,sess_000299557,anon_000299557,aca1c958b4ce2b798919091d10296965,exp_001,treatment,83f1e78f8eb4284eb7d20f5dc04923d9,recommendation_impression,2017-02-17 15:42:49
rec_000005493,sess_000299557,anon_000299557,aca1c958b4ce2b798919091d10296965,exp_001,treatment,dbb67791e405873b259e4656bf971246,recommendation_impression,2017-02-17 15:32:40
rec_000005494,sess_000299710,anon_000299710,784fd050a4f5ccc4f971ce1e3c97276b,exp_001,treatment,1b90de90abbc056f24e0fe3c721a88ee,recommendation_impression,2017-02-28 23:49:43
rec_000005495,sess_000299710,anon_000299710,784fd050a4f5ccc4f971ce1e3c97276b,exp_001,treatment,6d034a9fd26095b72dd2c2060af17d5b,recommendation_impression,2017-02-28 23:46:37
rec_000005496,sess_000299715,anon_000299715,f0bbbd92655a3b87693c7521baf03840,exp_001,treatment,e572ef4db3ee1a8e900245a31184783a,recommendation_impression,2017-02-20 03:11:33
rec_000005497,sess_000299715,anon_000299715,f0bbbd92655a3b87693c7521baf03840,exp_001,treatment,8c550fe557028eb6b7b19850b6a3d7bf,recommendation_impression,2017-02-20 03:12:26
rec_000005498,sess_000299742,anon_000299742,3db1310d635a3c73f361d3d5e492b9e2,exp_001,control,98f129cbe241892b96fca3363f2caed4,recommendation_impression,2017-02-11 22:14:12
rec_000005499,sess_000299742,anon_000299742,3db1310d635a3c73f361d3d5e492b9e2,exp_001,control,7851efb8bb0ad47b04465d6794c57814,recommendation_impression,2017-02-11 22:48:50
rec_000005500,sess_000299793,anon_000299793,b8aab5319687af47f93bba374f5e2f36,exp_001,treatment,946344697156947d846d27fe0d503033,recommendation_impression,2017-02-16 13:08:38
rec_000005501,sess_000299851,anon_000299851,bf2854da4d893079388d84e0382f8d9c,exp_001,treatment,f28b94930035f99d65318418b424750c,recommendation_impression,2017-02-19 21:24:53
rec_000005502,sess_000299851,anon_000299851,bf2854da4d893079388d84e0382f8d9c,exp_001,treatment,d08be8dd645faa82eff8d59fb8c23ffe,recommendation_impression,2017-02-19 21:18:02
rec_000005503,sess_000299851,anon_000299851,bf2854da4d893079388d84e0382f8d9c,exp_001,treatment,f0096308129bfff1e9d11aa389fe23e1,recommendation_impression,2017-02-19 21:27:57
rec_000005504,sess_000299984,anon_000299984,b02bb20c4a867ed23194f205619ada9e,exp_001,treatment,61d98ab649b0e6e5ac66ded3d2d38fa0,recommendation_impression,2017-01-31 18:24:02
rec_000005505,sess_000299984,anon_000299984,b02bb20c4a867ed23194f205619ada9e,exp_001,treatment,70aff5fb2ab50a5805411600994b01e8,recommendation_impression,2017-01-31 18:23:52
rec_000005506,sess_000300044,anon_000300044,e4da40842c77acf1d600712d8ddff94e,exp_001,treatment,acdf5181c8a73074065f3a2faed9530f,recommendation_impression,2017-03-08 19:16:19
rec_000005507,sess_000300044,anon_000300044,e4da40842c77acf1d600712d8ddff94e,exp_001,treatment,9023ae99d5663286ea4602528149ed45,recommendation_impression,2017-03-08 19:18:35
rec_000005508,sess_000300044,anon_000300044,e4da40842c77acf1d600712d8ddff94e,exp_001,treatment,0f789be671fe3bd93cabfbb4a710f282,recommendation_impression,2017-03-08 19:18:25
rec_000005509,sess_000300219,anon_000300219,4ba3acc57d02d5cf8b6a71c289dd06de,exp_001,treatment,e77303f7e13ee5a4ec287783bde94c70,recommendation_impression,2017-03-11 09:25:07
rec_000005510,sess_000300219,anon_000300219,4ba3acc57d02d5cf8b6a71c289dd06de,exp_001,treatment,7926af7d3e25dce27c3eee0279afb530,recommendation_impression,2017-03-11 09:36:02
rec_000005511,sess_000300235,anon_000300235,896957ad318e798d867ee58570d96f12,exp_001,control,1d182262154abc7c75392cf645118ce6,recommendation_impression,2017-02-17 01:37:48
rec_000005512,sess_000300235,anon_000300235,896957ad318e798d867ee58570d96f12,exp_001,control,a14f93c69d3e0d7482819dd023a1d2cd,recommendation_impression,2017-02-17 01:57:16
rec_000005513,sess_000300269,anon_000300269,02fa7cd4dbbaf1b6794f6f78b0918985,exp_001,treatment,1a71a941d0691bd3d15ee51d5fb3b11b,recommendation_impression,2017-02-26 10:46:53
rec_000005514,sess_000300269,anon_000300269,02fa7cd4dbbaf1b6794f6f78b0918985,exp_001,treatment,e92a985a8d92ec8e08cb04d6d9396026,recommendation_impression,2017-02-26 10:47:21
rec_000005515,sess_000300290,anon_000300290,ae4945beb3e981428eab8092d246360b,exp_001,control,f883c296edea388761ae3de2bc4870f3,recommendation_impression,2017-02-27 04:32:23
rec_000005516,sess_000300290,anon_000300290,ae4945beb3e981428eab8092d246360b,exp_001,control,1a300f482e35d7eac74b229be067aefd,recommendation_impression,2017-02-27 04:37:35
rec_000005517,sess_000300311,anon_000300311,6ff0fee93d2dc903b5a87946585e5d94,exp_001,treatment,a7f67835c76b6bdd6950e1322c4b3900,recommendation_impression,2017-03-10 18:09:07
rec_000005518,sess_000300353,anon_000300353,19da0f1845f527a9b4f2e98ad2fc6a0e,exp_001,control,738e3bc419b014194ec3587e2321bf61,recommendation_impression,2017-01-15 02:32:23
rec_000005519,sess_000300522,anon_000300522,2d26266839bdc081b22334efe8f14230,exp_001,control,436c8d57ff8d4aa254318e9bd9b48c83,recommendation_impression,2017-02-16 02:22:08
rec_000005520,sess_000300627,anon_000300627,293468c778c7dfa812bf7ed8b766577e,exp_001,treatment,a0644c97f9915e9f442b94b4a5a2fa1b,recommendation_impression,2017-02-12 17:13:13
rec_000005521,sess_000300656,anon_000300656,6b5e98af27663e0f92bfb377e8606882,exp_001,treatment,3597f6d6e2ae78b39559cfa20eb3ddd4,recommendation_impression,2017-03-14 08:29:12
rec_000005522,sess_000300656,anon_000300656,6b5e98af27663e0f92bfb377e8606882,exp_001,treatment,5eeb7a5563e8de6571e6ef18a65477c8,recommendation_impression,2017-03-14 08:28:51
rec_000005523,sess_000300797,anon_000300797,93b888a330b974d20e5e75eecbb3c6d0,exp_001,treatment,74e901ea4caa0b0488e8350431c558e9,recommendation_impression,2017-03-12 16:17:27
rec_000005524,sess_000300797,anon_000300797,93b888a330b974d20e5e75eecbb3c6d0,exp_001,treatment,0b7142355a981ed9a8ba988a0b613dce,recommendation_impression,2017-03-12 16:16:03
rec_000005525,sess_000300797,anon_000300797,93b888a330b974d20e5e75eecbb3c6d0,exp_001,treatment,6f0169f259bb0ff432bfff7d829b9946,recommendation_impression,2017-03-12 16:12:34
rec_000005526,sess_000300839,anon_000300839,0880c134c210f2ac6c3b925bdd4cea3b,exp_001,treatment,4073784877d08fbd075c0dd3e1bff5de,recommendation_impression,2017-03-16 16:48:56
rec_000005527,sess_000300857,anon_000300857,2e7caf02d3f51fe071a2444d36ea2d51,exp_001,treatment,ea1185fcb2a7197e60bf9680e889f475,recommendation_impression,2017-02-10 04:57:23
rec_000005528,sess_000300857,anon_000300857,2e7caf02d3f51fe071a2444d36ea2d51,exp_001,treatment,bc25318016b9db33106a908368443713,recommendation_impression,2017-02-10 05:04:55
rec_000005529,sess_000301069,anon_000301069,2943c96dbf527b612175ebfd1b3266fe,exp_001,treatment,6ce342a820b6d1e1c558f98d9682348a,recommendation_impression,2017-03-09 09:58:19
rec_000005530,sess_000301069,anon_000301069,2943c96dbf527b612175ebfd1b3266fe,exp_001,treatment,cca3a8714ce46539155f98fe944189f9,recommendation_impression,2017-03-09 09:58:08
rec_000005531,sess_000301205,anon_000301205,243eeeec5f919489d72115136d4c2992,exp_001,control,af041e55b9882e8263bde0a886b360be,recommendation_impression,2017-03-01 07:01:06
rec_000005532,sess_000301205,anon_000301205,243eeeec5f919489d72115136d4c2992,exp_001,control,16078eb07519685083510f372565ddc7,recommendation_impression,2017-03-01 07:01:08
rec_000005533,sess_000301205,anon_000301205,243eeeec5f919489d72115136d4c2992,exp_001,control,b2f2ddac0132a316e5b41a98684d3619,recommendation_impression,2017-03-01 07:03:58
rec_000005534,sess_000301330,anon_000301330,d8c4d97b33c9868248a9fb5f1f4df2eb,exp_001,control,6be1dff0cf8ff6e347589c05db1394d9,recommendation_impression,2017-03-12 22:52:33
rec_000005535,sess_000301330,anon_000301330,d8c4d97b33c9868248a9fb5f1f4df2eb,exp_001,control,46d6fa3170df63d5372aa59928ba33dd,recommendation_impression,2017-03-12 22:21:30
rec_000005536,sess_000301330,anon_000301330,d8c4d97b33c9868248a9fb5f1f4df2eb,exp_001,control,bc911e68db068530ee4d709f33920330,recommendation_impression,2017-03-12 22:33:06
rec_000005537,sess_000301354,anon_000301354,28f681fea55229c3b5e12ef1950cd1c8,exp_001,treatment,8d7fb99738e3e3abeeb1aa30d3c7f69f,recommendation_impression,2017-03-03 05:12:31
rec_000005538,sess_000301354,anon_000301354,28f681fea55229c3b5e12ef1950cd1c8,exp_001,treatment,e7ce523709a63bb4254b103e76658a46,recommendation_impression,2017-03-03 05:10:43
rec_000005539,sess_000301354,anon_000301354,28f681fea55229c3b5e12ef1950cd1c8,exp_001,treatment,c1bc9defa33e2379fa66e43dd1875480,recommendation_impression,2017-03-03 05:12:57
rec_000005540,sess_000301620,anon_000301620,6582b96a9add89bd4a5a7a6b5b9391b6,exp_001,control,77b856bb1279d01bd8d0f33d05a4259a,recommendation_impression,2017-01-26 12:43:13
rec_000005541,sess_000301620,anon_000301620,6582b96a9add89bd4a5a7a6b5b9391b6,exp_001,control,e004a3b7f9524967fdb68bb70f850eb0,recommendation_impression,2017-01-26 11:51:56
rec_000005542,sess_000301620,anon_000301620,6582b96a9add89bd4a5a7a6b5b9391b6,exp_001,control,53ed6847ec6f35987f6d60335263f21c,recommendation_impression,2017-01-26 12:27:19
rec_000005543,sess_000302110,anon_000302110,7224fe0e862b9561bca105d385baccca,exp_001,control,fb3d9b25b111fc87a868c07e66489cae,recommendation_impression,2017-03-13 21:16:13
rec_000005544,sess_000302110,anon_000302110,7224fe0e862b9561bca105d385baccca,exp_001,control,dd1d87b703e4d762b3ecbb5146295361,recommendation_impression,2017-03-13 21:13:37
rec_000005545,sess_000302448,anon_000302448,b698ea7fde13101fa5b6fb1382b4e112,exp_001,treatment,1e297be46cfe3e932c4faf1c0ae329a2,recommendation_impression,2017-01-09 02:04:59
rec_000005546,sess_000302680,anon_000302680,5a8e2785fb6ccc605c533ea303fb867d,exp_001,control,5ec9cc4e1217d387b9fedfa362b7bc24,recommendation_impression,2017-02-13 14:10:20
rec_000005547,sess_000302680,anon_000302680,5a8e2785fb6ccc605c533ea303fb867d,exp_001,control,4c183b9527d3fc69a4d5587b11f5fced,recommendation_impression,2017-02-13 14:09:37
rec_000005548,sess_000302766,anon_000302766,2c98452bdf306ac1a6055b52c9132067,exp_001,control,284f40734f93fd1e46430a7365d571a3,recommendation_impression,2017-02-22 19:32:53
rec_000005549,sess_000302766,anon_000302766,2c98452bdf306ac1a6055b52c9132067,exp_001,control,0ddc12518a71c5561e6c1054f3816a3e,recommendation_impression,2017-02-22 20:02:53
rec_000005550,sess_000302871,anon_000302871,6b15985889e3ae40fe81049d1d4e2066,exp_001,control,69523f67543ff9ea6b1a15858fb59b3b,recommendation_impression,2017-01-24 07:50:54
rec_000005551,sess_000302944,anon_000302944,5fa9330ce14c7411ff26004839204d41,exp_001,treatment,87feb07adc221a4c6cdf051ea1afd0ff,recommendation_impression,2017-02-18 16:05:37
rec_000005552,sess_000302944,anon_000302944,5fa9330ce14c7411ff26004839204d41,exp_001,treatment,aec710f01b389f7277acf17f5fa20094,recommendation_impression,2017-02-18 15:58:15
rec_000005553,sess_000302944,anon_000302944,5fa9330ce14c7411ff26004839204d41,exp_001,treatment,310806337e8a62be35203aa25d302b08,recommendation_impression,2017-02-18 15:53:42
rec_000005554,sess_000303068,anon_000303068,b037df006f291d0cdbc837d78c48ff5f,exp_001,treatment,731599825523e54feea5f4678ca8f54f,recommendation_impression,2017-03-13 20:14:41
rec_000005555,sess_000303098,anon_000303098,f10fc34d76e5a41bb34fdb3c1530b68b,exp_001,control,f845bd3077894700e688b1944854e28a,recommendation_impression,2017-02-10 23:56:04
rec_000005556,sess_000303098,anon_000303098,f10fc34d76e5a41bb34fdb3c1530b68b,exp_001,control,047c9a28e0da299843d9f67d99959442,recommendation_impression,2017-02-11 00:02:45
rec_000005557,sess_000303109,anon_000303109,b1f6aad7ea584473474457e280189ce4,exp_001,treatment,b914a18d4547eff292fedeccc82faec6,recommendation_impression,2017-02-07 08:40:34
rec_000005558,sess_000303109,anon_000303109,b1f6aad7ea584473474457e280189ce4,exp_001,treatment,417cb83dd485ee72fb499bc6c5cd69c1,recommendation_impression,2017-02-07 08:33:20
rec_000005559,sess_000303131,anon_000303131,ee517d3a38e003aabc2dc2b08a0bc6fb,exp_001,control,af62192c9415dbf2b36c294762acd9ed,recommendation_impression,2017-03-06 22:20:59
rec_000005560,sess_000303131,anon_000303131,ee517d3a38e003aabc2dc2b08a0bc6fb,exp_001,control,3dc485b15eb3f5a61fab4f5ed17cc24d,recommendation_impression,2017-03-06 21:43:30
rec_000005561,sess_000303296,anon_000303296,6fd2c51b3eaa23c3ced2674b452e228c,exp_001,control,ef69da85d3bc28e624e5bc8fd34456c7,recommendation_impression,2017-02-09 16:54:42
rec_000005562,sess_000303296,anon_000303296,6fd2c51b3eaa23c3ced2674b452e228c,exp_001,control,a5cd90e0939b756beb465c31ec689e58,recommendation_impression,2017-02-09 16:56:18
rec_000005563,sess_000303355,anon_000303355,8a7610d26708795a04d4322e018f7f06,exp_001,control,40a5f1699745ef73e63e53a7d51ea0e0,recommendation_impression,2017-02-08 22:52:24
rec_000005564,sess_000303552,anon_000303552,7085964d18945061bea7d21f3a4f3c1e,exp_001,treatment,db7e6804f1a8206a7e51c9a741a09d9e,recommendation_impression,2017-01-15 14:00:41
rec_000005565,sess_000303552,anon_000303552,7085964d18945061bea7d21f3a4f3c1e,exp_001,treatment,7cf805b1d0c5c1c84ae24c34beec0958,recommendation_impression,2017-01-15 14:00:17
rec_000005566,sess_000303552,anon_000303552,7085964d18945061bea7d21f3a4f3c1e,exp_001,treatment,eacafb130c0b9e628640cf86bc28475f,recommendation_impression,2017-01-15 14:17:04
rec_000005567,sess_000303863,anon_000303863,08f39bb318284f8eca5a32c9e3a15273,exp_001,treatment,e6d256dd10cfa8e1f36c0423d2b3adff,recommendation_impression,2017-02-14 19:48:04
rec_000005568,sess_000303886,anon_000303886,9538bc63a8c734af9f456e5e932af9e9,exp_001,control,35fedf44451bf3020fd3abaf5827d41e,recommendation_impression,2017-03-13 00:29:18
rec_000005569,sess_000304013,anon_000304013,cd76fc0e4f0234fc6bdf0bb3898f31cf,exp_001,treatment,10d9c039b5dcb3b2a4a4fd507fd187a0,recommendation_impression,2017-02-24 09:28:28
rec_000005570,sess_000304013,anon_000304013,cd76fc0e4f0234fc6bdf0bb3898f31cf,exp_001,treatment,73a6e085799e9c92a2c854ec9627b28f,recommendation_impression,2017-02-24 09:25:22
rec_000005571,sess_000304013,anon_000304013,cd76fc0e4f0234fc6bdf0bb3898f31cf,exp_001,treatment,a7b42937ab954b0e03bcf6cc35209940,recommendation_impression,2017-02-24 09:30:04
rec_000005572,sess_000304080,anon_000304080,dec1dba45f7c7c934cf40858d65337fe,exp_001,control,2c484c3b1f80b8c735fcccb9b1f0f0e6,recommendation_impression,2017-02-27 01:52:31
rec_000005573,sess_000304345,anon_000304345,5fffdb430f630b75465a5d5dfd37ab44,exp_001,treatment,659966e9c909841fb346bc47ebf45ea9,recommendation_impression,2017-02-17 22:07:42
rec_000005574,sess_000304423,anon_000304423,efb499a8d034abb338720bf31027b0ba,exp_001,treatment,7c91038b7370c2ea3343e1472be3e97c,recommendation_impression,2017-02-04 13:42:56
rec_000005575,sess_000304423,anon_000304423,efb499a8d034abb338720bf31027b0ba,exp_001,treatment,25fff16924bfec818c5c4d46b937ec0c,recommendation_impression,2017-02-04 13:59:04
rec_000005576,sess_000304617,anon_000304617,3982c2958292950bf13e6df79c25aa3f,exp_001,treatment,99a7f15d914ad5f7432f6ccb18f95292,recommendation_impression,2017-02-22 01:31:49
rec_000005577,sess_000304617,anon_000304617,3982c2958292950bf13e6df79c25aa3f,exp_001,treatment,7a90cd69f849bc237ef1f4f9e1796cfa,recommendation_impression,2017-02-22 01:39:10
rec_000005578,sess_000304617,anon_000304617,3982c2958292950bf13e6df79c25aa3f,exp_001,treatment,8b6c7a1576a913518e4085451e978bf9,recommendation_impression,2017-02-22 01:38:10
rec_000005579,sess_000304755,anon_000304755,f341217aef1ab5b52f8ec77803e18219,exp_001,treatment,5ef336462ba740ddd4727319e26207e6,recommendation_impression,2017-03-15 12:25:10
rec_000005580,sess_000304755,anon_000304755,f341217aef1ab5b52f8ec77803e18219,exp_001,treatment,f45818be1ed5c16a17c66e33efa75271,recommendation_impression,2017-03-15 12:08:07
rec_000005581,sess_000304755,anon_000304755,f341217aef1ab5b52f8ec77803e18219,exp_001,treatment,fbd4031ddbc3d02b95834b62769d3ad0,recommendation_impression,2017-03-15 12:12:39
rec_000005582,sess_000304761,anon_000304761,a1804044f3a31ff4f8f6c010ab1af940,exp_001,treatment,617a578b153fcf293811a090d2f0a02c,recommendation_impression,2017-02-16 11:51:26
rec_000005583,sess_000304761,anon_000304761,a1804044f3a31ff4f8f6c010ab1af940,exp_001,treatment,64ec83de8f0026319c8829351e3d6e23,recommendation_impression,2017-02-16 11:57:50
rec_000005584,sess_000304839,anon_000304839,ad12353ac8bc97c62829dbd1a0baa24e,exp_001,control,67af4652c2b8667182c0071f68af84bb,recommendation_impression,2017-02-16 16:04:21
rec_000005585,sess_000304839,anon_000304839,ad12353ac8bc97c62829dbd1a0baa24e,exp_001,control,418b40c9e83b7e5ac79e4a7ef975ebbe,recommendation_impression,2017-02-16 16:01:26
rec_000005586,sess_000305040,anon_000305040,908e309daba56744e5547669c5e0aff0,exp_001,control,d6fcbd88428353e7eb9584e8cc51afc0,recommendation_impression,2017-03-10 03:42:56
rec_000005587,sess_000305059,anon_000305059,4c3d19f67387b497e305c4804fd59a04,exp_001,treatment,494e5f4c3ccfa2520421fc87b9d368b5,recommendation_impression,2017-03-14 15:59:57
