identity_link_id,anonymous_id,customer_id,session_id,link_timestamp,link_method
identity_00058125,anon_000225300,77311c5e39497bf57a622362656e3c2c,sess_000225300,2018-01-15 05:05:04.667714357,successful_login
identity_00058126,anon_000427804,a60d40261ec9375242b49a6638016a53,sess_000427804,2018-01-15 05:51:19.625736107,successful_login
identity_00058127,anon_000014273,9aca2769d327cddf07d1af8f330bc7b7,sess_000014273,2018-01-15 06:39:51.684272118,successful_login
identity_00058128,anon_000498524,014e22ebe12fcc0f03d5f3ed1d15f86f,sess_000498524,2018-01-15 06:39:54.300354567,successful_login
identity_00058129,anon_000378986,14a023567349f7ae51d411ae95adbf09,sess_000378986,2018-01-15 06:47:44.744662938,successful_login
identity_00058130,anon_000062256,bc83a273368964e5985028f29ccead39,sess_000062256,2018-01-15 06:47:59.066993307,successful_login
identity_00058131,anon_000359393,8b4624f3ea37544e144ff4664eca38c0,sess_000359393,2018-01-15 06:52:45.401905813,successful_login
identity_00058132,anon_000406966,8cf4d011190096e3e13d34a6cee42bd5,sess_000406966,2018-01-15 07:35:32.391231666,successful_login
identity_00058133,anon_000004721,98ef9188ce9357bd77f60150a935c7fb,sess_000004721,2018-01-15 07:52:08.238802973,successful_login
identity_00058134,anon_000412729,c4b86ab8de94a7f4f9f46a1fbf57f4ca,sess_000412729,2018-01-15 07:54:10.251263622,successful_login
identity_00058135,anon_000474217,f7071de1c71624c2284315426ecbff2c,sess_000474217,2018-01-15 08:05:32.887641900,successful_login
identity_00058136,anon_000478151,605645fcbab47e76cb9f4b7432a0ece8,sess_000478151,2018-01-15 08:37:40.964259575,successful_login
identity_00058137,anon_000240542,471da6e9ba3d94a4ed98603379322472,sess_000240542,2018-01-15 09:14:11.743016620,successful_login
identity_00058138,anon_000143332,650ce1306fd481b41aa8860f021050a0,sess_000143332,2018-01-15 09:18:43.529209824,successful_login
identity_00058139,anon_000479407,2ed2836220d9ae4f2c27af67953c572d,sess_000479407,2018-01-15 09:33:34.911181659,successful_login
identity_00058140,anon_000078123,8fbc83a81b0932d879c867a675080329,sess_000078123,2018-01-15 09:57:43.155781068,successful_login
identity_00058141,anon_000340766,7be38949be81f033f2b4bdbebcffa33e,sess_000340766,2018-01-15 10:17:14.501050546,successful_login
identity_00058142,anon_000225262,50625571ef87a454e6251ecbf795ca93,sess_000225262,2018-01-15 10:55:14.872744915,successful_login
identity_00058143,anon_000477349,a70cecf0200548579a652f8e21a28dc4,sess_000477349,2018-01-15 11:20:06.445675440,successful_login
identity_00058144,anon_000462886,192f8a34932921270eeae48aa340ee52,sess_000462886,2018-01-15 11:42:39.858917130,successful_login
identity_00058145,anon_000410368,6a3e7d824a55ef5821a0e327c66cc979,sess_000410368,2018-01-15 11:56:30.160004072,successful_login
identity_00058146,anon_000223468,0c8d6bbc798f3be3f8a28272dc070fc7,sess_000223468,2018-01-15 11:58:48.959476530,successful_login
identity_00058147,anon_000380773,84353738a84112675537c08797692415,sess_000380773,2018-01-15 11:59:34.734457812,successful_login
identity_00058148,anon_000015862,493db3eca4ddc49b4c6a71d743aef4b0,sess_000015862,2018-01-15 12:10:55.678065204,successful_login
identity_00058149,anon_000410104,cca714a45e5835370a3da95bd5bc6b1f,sess_000410104,2018-01-15 12:14:22.304672258,successful_login
identity_00058150,anon_000219021,6b3bb3efa85c5b14ee91bc7227bdf0c4,sess_000219021,2018-01-15 12:15:51.688173425,successful_login
identity_00058151,anon_000080808,ed850b120dcf3049743a2ec2e015ae9f,sess_000080808,2018-01-15 12:16:03.914035221,successful_login
identity_00058152,anon_000289534,c3189548cd373b2d1f4d190e5008fe7b,sess_000289534,2018-01-15 12:24:18.879490313,successful_login
identity_00058153,anon_000057648,1a825a018a70af4a34062710e7df0965,sess_000057648,2018-01-15 12:31:00.198980496,successful_login
identity_00058154,anon_000188198,d3f8e795d5282ebf466fd3d59b17ede3,sess_000188198,2018-01-15 12:32:55.430853746,successful_login
identity_00058155,anon_000395685,7d875beb796e3f0fb726c3854dbd3037,sess_000395685,2018-01-15 13:01:37.367696683,successful_login
identity_00058156,anon_000301465,1a4d6e3ad840a904c9e23f8758c02e38,sess_000301465,2018-01-15 13:10:26.769626183,successful_login
identity_00058157,anon_000263126,41bc17101bda1494ebca12a3705b262b,sess_000263126,2018-01-15 13:12:58.664801196,successful_login
identity_00058158,anon_000363945,e1e6ba5ad13d5baf7ce61a372f6c9818,sess_000363945,2018-01-15 13:57:48.078422563,successful_login
identity_00058159,anon_000377181,b7467e21ccbe2f30a3d2e992eaf6a6e1,sess_000377181,2018-01-15 13:59:58.383869123,successful_login
identity_00058160,anon_000436251,cf6abcbcfab5116f3123f0310101b7da,sess_000436251,2018-01-15 14:07:12.169730021,successful_login
identity_00058161,anon_000376200,096e87e7d0425ddc6bfe0e3473ed43e4,sess_000376200,2018-01-15 14:11:06.001078489,successful_login
identity_00058162,anon_000127443,95073522f03c913b18f3007419e2b644,sess_000127443,2018-01-15 14:27:01.335272817,successful_login
identity_00058163,anon_000317517,33add7528833f57795e0549ea17dd0b3,sess_000317517,2018-01-15 14:33:45.405505325,successful_login
identity_00058164,anon_000443218,873aa5da96b7300ef0a4019f8807522a,sess_000443218,2018-01-15 14:40:10.970205427,successful_login
identity_00058165,anon_000226820,bfe6959e788d3b3bc146aa98f45ddb6c,sess_000226820,2018-01-15 15:01:07.644919686,successful_login
identity_00058166,anon_000197623,8df178ced93d8d488dfceefc8f619d9a,sess_000197623,2018-01-15 15:21:12.493302834,successful_login
identity_00058167,anon_000388298,9bcdb996f5ba9d3b959e33b416825425,sess_000388298,2018-01-15 15:27:33.116912998,successful_login
identity_00058168,anon_000449486,3229ba8c68c7b0df85799761ad0eaa08,sess_000449486,2018-01-15 15:28:40.816579758,successful_login
identity_00058169,anon_000167407,4ebe564ad0481e91f493cf2970391c4b,sess_000167407,2018-01-15 15:45:05.862396032,successful_login
identity_00058170,anon_000075806,ad3f07a4054852c521ff9e3ce2d9a682,sess_000075806,2018-01-15 15:48:22.926378463,successful_login
identity_00058171,anon_000181548,fa67ad79c559ad64c2831dfb5103a716,sess_000181548,2018-01-15 16:17:48.472233028,successful_login
identity_00058172,anon_000472662,6fc5d660962f2e834ec51f31fae707d7,sess_000472662,2018-01-15 16:21:41.171852661,successful_login
identity_00058173,anon_000076062,e1296fc9063ce948861d1d3f69640f83,sess_000076062,2018-01-15 16:38:02.057664317,successful_login
identity_00058174,anon_000156776,823c81b03ff5876452eded3ea6d9ac44,sess_000156776,2018-01-15 16:46:17.147609076,successful_login
identity_00058175,anon_000379707,d0522dd7246e11b31213cce1c3215a24,sess_000379707,2018-01-15 17:08:40.317880970,successful_login
identity_00058176,anon_000076233,c1db54e715e7995eff3fc96422c8e71e,sess_000076233,2018-01-15 17:10:10.444838380,successful_login
identity_00058177,anon_000108845,4fd717f8365e738dcca2baa0ff70a52d,sess_000108845,2018-01-15 17:26:24.097549527,successful_login
identity_00058178,anon_000271714,3aeff83006c8dff024a283840bbafbaf,sess_000271714,2018-01-15 17:34:01.738957740,successful_login
identity_00058179,anon_000033709,873a279604826d4d7d043ec018410c14,sess_000033709,2018-01-15 17:59:59.639836134,successful_login
identity_00058180,anon_000196210,2276b635bde7b942fb5121b7a00e8b2f,sess_000196210,2018-01-15 18:12:28.726224469,successful_login
identity_00058181,anon_000117208,b0cf86489356b4de18670fd11e6db7d1,sess_000117208,2018-01-15 18:27:31.523059225,successful_login
identity_00058182,anon_000076867,40a91c7d480f3dfa350005175ab8cd86,sess_000076867,2018-01-15 18:38:25.636600896,successful_login
identity_00058183,anon_000288688,40edbaa0297944cb858a0241463fc4fe,sess_000288688,2018-01-15 19:03:21.832684440,successful_login
identity_00058184,anon_000052656,8d8974f0ca989a65832ba618313b3eb1,sess_000052656,2018-01-15 19:07:46.433278963,successful_login
identity_00058185,anon_000030315,0fb35728da2eda9314adeb21dcb2aaa8,sess_000030315,2018-01-15 19:38:07.528531587,successful_login
identity_00058186,anon_000081586,4dd6a13c6c65cd631948933e090067ba,sess_000081586,2018-01-15 19:51:15.390040322,successful_login
identity_00058187,anon_000040088,cee637a42af216cb5475df2f812c583f,sess_000040088,2018-01-15 20:00:43.294741535,successful_login
identity_00058188,anon_000160702,54f0d9edf7462c205cbba39b9fbab0b0,sess_000160702,2018-01-15 20:05:10.086491292,successful_login
identity_00058189,anon_000142037,a61481c1a07fe859c6c47398b3c0f7ee,sess_000142037,2018-01-15 20:28:29.523053100,successful_login
identity_00058190,anon_000244892,91453e7ca56963be1899bf47df4be342,sess_000244892,2018-01-15 20:41:43.664984709,successful_login
identity_00058191,anon_000393461,6ada75a7b87d43058fa67bb52d07f2f8,sess_000393461,2018-01-15 21:03:02.696013435,successful_login
identity_00058192,anon_000381520,410b0c2b4402cccdd78659f6307bea18,sess_000381520,2018-01-15 21:22:39.529474595,successful_login
identity_00058193,anon_000105422,4627f0d16c02256e8bd28f9bbb1ee468,sess_000105422,2018-01-15 21:43:00.145110395,successful_login
identity_00058194,anon_000168024,134b8eb1be5bb89fd71a946710f4b0f9,sess_000168024,2018-01-15 21:45:04.525057879,successful_login
identity_00058195,anon_000007902,a41d7c051e3ff5d06a96f2dc547184a3,sess_000007902,2018-01-15 22:30:00.345185570,successful_login
identity_00058196,anon_000055042,18d8c43eed6c7199de077013a90c84a9,sess_000055042,2018-01-15 22:42:14.382470308,successful_login
identity_00058197,anon_000390717,de7e52da448543076d3d234adf140a10,sess_000390717,2018-01-15 22:46:13.720413884,successful_login
identity_00058198,anon_000374741,725ab1386add4f257ae6b635da68daa5,sess_000374741,2018-01-15 23:25:02.571991467,successful_login
identity_00058199,anon_000418460,c2f8619be9ba2bf5949980be6ea9ac71,sess_000418460,2018-01-15 23:35:26.067695475,successful_login
identity_00058200,anon_000381739,749621056bfb760ca2dad4b5e3a24e3f,sess_000381739,2018-01-15 23:38:19.406286301,successful_login
identity_00058201,anon_000282962,8f2556a69003a64f11306c11535beb06,sess_000282962,2018-01-15 23:49:31.721346343,successful_login
identity_00058202,anon_000482832,b081de6ac509ff7326578d9cf43f10db,sess_000482832,2018-01-16 00:19:42.284546867,successful_login
identity_00058203,anon_000021384,40c2d7b6a7c12eac3403a30fce65d3d8,sess_000021384,2018-01-16 00:20:49.234041122,successful_login
identity_00058204,anon_000388267,4f3d7e6bbe7f1c9de320437cf6bf04d8,sess_000388267,2018-01-16 00:46:04.659765432,successful_login
identity_00058205,anon_000417539,e92b9d4a6308ebcd6cd5054b7772eae1,sess_000417539,2018-01-16 00:57:23.596929539,successful_login
identity_00058206,anon_000403349,90110050bbad8e4a17d5fbf0152eb950,sess_000403349,2018-01-16 01:03:43.738123795,successful_login
identity_00058207,anon_000351261,05efa0e29a769010ba9eec84a6ccfba9,sess_000351261,2018-01-16 01:18:51.493843486,successful_login
identity_00058208,anon_000488010,9e112f2180e48b28884e9c87f1bd87a7,sess_000488010,2018-01-16 01:20:25.126149608,successful_login
identity_00058209,anon_000261040,2697425b692b6a1f2a6f06cb1b162129,sess_000261040,2018-01-16 01:41:44.653525867,successful_login
identity_00058210,anon_000428029,8aab0bdf54d373f71d3a3fcc06e37fc2,sess_000428029,2018-01-16 01:43:18.721077175,successful_login
identity_00058211,anon_000367280,5c56eac4abd53ff05e2e44b3e0a62ad3,sess_000367280,2018-01-16 01:45:43.934391645,successful_login
identity_00058212,anon_000069393,c94b3908acefde4afdccd5d19480fb36,sess_000069393,2018-01-16 01:47:28.362502766,successful_login
identity_00058213,anon_000262114,ece53d01d909f624beff12b089724fcc,sess_000262114,2018-01-16 01:49:49.991095799,successful_login
identity_00058214,anon_000494807,0a743c09fa3a7d168c0577b14d7c8d93,sess_000494807,2018-01-16 01:51:33.715429586,successful_login
identity_00058215,anon_000440832,7ad775089d5d0a91cd5d2cb473a42401,sess_000440832,2018-01-16 01:59:44.163092170,successful_login
identity_00058216,anon_000238306,031833e77c963eb19e4a5c4bc2d368f8,sess_000238306,2018-01-16 02:04:45.111869916,successful_login
identity_00058217,anon_000132922,a9bafa3709ad518f5ee4cce33af62751,sess_000132922,2018-01-16 02:11:35.934395282,successful_login
identity_00058218,anon_000325499,a7c1a00c3e86423d935e2c72d56f02f6,sess_000325499,2018-01-16 02:14:34.553460154,successful_login
identity_00058219,anon_000477728,24adea0f827b75f7778fd571a8279a04,sess_000477728,2018-01-16 02:25:55.225265733,successful_login
identity_00058220,anon_000340782,dbebe78b9864f488fad78e9edbfb8bda,sess_000340782,2018-01-16 02:38:59.581079494,successful_login
identity_00058221,anon_000337923,69af979c9ab523d12442dae4b6a18ec9,sess_000337923,2018-01-16 02:46:24.576454880,successful_login
identity_00058222,anon_000000911,d7fd65c6b41fb24732cc9d3918f353f9,sess_000000911,2018-01-16 03:05:35.949082090,successful_login
identity_00058223,anon_000442593,27d6d357ecb2ca60d9c2a17072be4980,sess_000442593,2018-01-16 03:22:33.674157846,successful_login
identity_00058224,anon_000332493,ff1aa5b5c7890d273cc15e9ab91393d2,sess_000332493,2018-01-16 03:24:44.204978341,successful_login
identity_00058225,anon_000223120,c3ffeb9c3087a76ea3ba49071efcb175,sess_000223120,2018-01-16 03:58:07.126936862,successful_login
identity_00058226,anon_000365303,5117c4b5e5b786a6f513005ee3bd9f18,sess_000365303,2018-01-16 04:05:30.017391304,successful_login
identity_00058227,anon_000245627,98155bff952dcee9c1184ca64103a1b5,sess_000245627,2018-01-16 04:20:18.999802636,successful_login
identity_00058228,anon_000362125,530a7c06fbc78da973f9244e585c5997,sess_000362125,2018-01-16 04:40:33.369504574,successful_login
identity_00058229,anon_000485532,236164dd0ff42848fca581b887c1f6c9,sess_000485532,2018-01-16 04:42:49.655886175,successful_login
identity_00058230,anon_000473533,cdaed65b6dc07f9e7ecaa575f4fb1b66,sess_000473533,2018-01-16 04:49:41.250993894,successful_login
identity_00058231,anon_000429722,371d4dbc5b397a2d011aeeba1580f194,sess_000429722,2018-01-16 05:19:14.587256899,successful_login
identity_00058232,anon_000071246,8190a777da9fa9ca0d8e65e22cb823ca,sess_000071246,2018-01-16 06:01:51.074332769,successful_login
identity_00058233,anon_000313926,121e7c7ff597fcb5ad44189ffccafa70,sess_000313926,2018-01-16 06:12:18.477288182,successful_login
identity_00058234,anon_000042601,1207f6cb80c8f74018e7fb3cff8f82f5,sess_000042601,2018-01-16 06:28:36.813759656,successful_login
identity_00058235,anon_000325121,0193e732775076a20ff2fa6fed46513e,sess_000325121,2018-01-16 06:48:17.108014579,successful_login
identity_00058236,anon_000170114,866110a8d7321eadb2a20e6ef51c18d1,sess_000170114,2018-01-16 06:51:23.970230702,successful_login
identity_00058237,anon_000148181,735df4af3d58741f56fe349cb94aa54e,sess_000148181,2018-01-16 07:01:08.048700898,successful_login
identity_00058238,anon_000010134,6ec5cca8c66fddaa31e3c756753c3001,sess_000010134,2018-01-16 07:32:46.065500960,successful_login
identity_00058239,anon_000400218,99735c2b6ea9221b65fc53e799037ac4,sess_000400218,2018-01-16 08:00:20.080637957,successful_login
identity_00058240,anon_000408866,656e61eb5c775d02c90380ef62a206ec,sess_000408866,2018-01-16 08:14:20.302815973,successful_login
identity_00058241,anon_000433902,0c41d3676a3676b647ac6a973f61badc,sess_000433902,2018-01-16 08:38:08.559474152,successful_login
identity_00058242,anon_000259031,494dd794d228c8012ce6ffe29abb4478,sess_000259031,2018-01-16 08:43:55.418872576,successful_login
identity_00058243,anon_000220159,edb19eef9b4f25d30662d8964f0c830b,sess_000220159,2018-01-16 09:25:11.069391478,successful_login
identity_00058244,anon_000381569,787d9805335b637a51aab2934f89a4c0,sess_000381569,2018-01-16 09:34:27.413948521,successful_login
identity_00058245,anon_000335798,8be8e4ee7186b2a8a787a41244afe1e0,sess_000335798,2018-01-16 09:38:58.559203272,successful_login
identity_00058246,anon_000044106,3ed87c4263ee242463f8452c23aafdd5,sess_000044106,2018-01-16 09:46:54.993777304,successful_login
identity_00058247,anon_000458596,fecd194256ab742769c2e9ab4cf961e7,sess_000458596,2018-01-16 09:54:03.940015758,successful_login
identity_00058248,anon_000019704,f3f1c09000ff5b8301e6b7918e4f2cbc,sess_000019704,2018-01-16 10:04:21.618146319,successful_login
identity_00058249,anon_000020705,42bd78e6d23808ff87644a53123ffdbc,sess_000020705,2018-01-16 10:13:01.734443598,successful_login
identity_00058250,anon_000012059,053fd2ab2e3ceca5d4aef650327d1689,sess_000012059,2018-01-16 10:19:32.273623708,successful_login
identity_00058251,anon_000115106,3a161bae49880d0ddb3a1e151496d90b,sess_000115106,2018-01-16 10:33:44.657805905,successful_login
identity_00058252,anon_000226278,b775111784ea2c3a1f3fd11125a07add,sess_000226278,2018-01-16 10:37:29.908014540,successful_login
identity_00058253,anon_000155454,836df37ad1fc6e991443fabe4783ae5d,sess_000155454,2018-01-16 10:38:48.664389655,successful_login
identity_00058254,anon_000323522,ab2ad851c8afe2151aabdc9829cc23c8,sess_000323522,2018-01-16 10:46:35.991123398,successful_login
identity_00058255,anon_000152811,b8c060a4856dc6ff0c09194202aeca51,sess_000152811,2018-01-16 10:51:27.946866594,successful_login
identity_00058256,anon_000330993,e280f4e8a18e19f0f93fa93e18691424,sess_000330993,2018-01-16 11:05:36.542425959,successful_login
identity_00058257,anon_000294855,522ea5848b2c1c74cc7c19c199f72564,sess_000294855,2018-01-16 11:10:36.091567414,successful_login
identity_00058258,anon_000117685,b10f39e5294484ce6a4982575ef56570,sess_000117685,2018-01-16 11:19:33.950980312,successful_login
identity_00058259,anon_000107844,cef005896655dc4492849ce91f7363f1,sess_000107844,2018-01-16 11:27:42.221454376,successful_login
identity_00058260,anon_000402960,86ce99d5744ae4ac3b99ff426147250b,sess_000402960,2018-01-16 11:38:55.891751706,successful_login
identity_00058261,anon_000352470,cc2442429887bd07a42a7481aa55efb6,sess_000352470,2018-01-16 11:44:33.762382263,successful_login
identity_00058262,anon_000176461,f1158dfc03fcc951fea8e36d36836075,sess_000176461,2018-01-16 12:06:08.585424615,successful_login
identity_00058263,anon_000178264,eeef3c3551de3434798cd90c092e620a,sess_000178264,2018-01-16 12:08:05.660463154,successful_login
identity_00058264,anon_000106528,dc5addd4693ac5e18c4d5748e36d2392,sess_000106528,2018-01-16 12:13:46.587621820,successful_login
identity_00058265,anon_000305269,02faaf661d80bd26b06ca44de75a20c5,sess_000305269,2018-01-16 12:15:54.174483223,successful_login
identity_00058266,anon_000378827,64df3de02072f60c9f69e37c4f046e46,sess_000378827,2018-01-16 12:21:30.938436882,successful_login
identity_00058267,anon_000319983,33372bb48ddea1b0e47e44a1b5c72bb1,sess_000319983,2018-01-16 13:21:56.265361104,successful_login
identity_00058268,anon_000426968,c7dde20728b6dbfe6543eb79921ba5fc,sess_000426968,2018-01-16 13:30:39.452373617,successful_login
identity_00058269,anon_000183493,18c5f93ae4021a5c6cd973ec495cdc38,sess_000183493,2018-01-16 13:32:26.971092097,successful_login
identity_00058270,anon_000413024,2ec080c183f539ec92cf224883ccbce7,sess_000413024,2018-01-16 13:51:00.391424112,successful_login
identity_00058271,anon_000040066,94585f4d164dd1117626d9db77c597fc,sess_000040066,2018-01-16 13:51:27.570154743,successful_login
identity_00058272,anon_000047310,a1b5ca506b592bb72d4caadcbfe71385,sess_000047310,2018-01-16 13:54:47.486759149,successful_login
identity_00058273,anon_000338290,3b705d9646bbe74ff768f84e67a5512a,sess_000338290,2018-01-16 14:05:20.011250429,successful_login
identity_00058274,anon_000337230,1c78a9d0b5bcf38712fb4465d10d83fa,sess_000337230,2018-01-16 14:27:57.864670547,successful_login
identity_00058275,anon_000459824,0aaa9def0aba9123ce44d2d7ea4f44a7,sess_000459824,2018-01-16 15:01:18.849784230,successful_login
identity_00058276,anon_000415685,b710399fff76d7d382dc542fa66da001,sess_000415685,2018-01-16 15:22:14.118725147,successful_login
identity_00058277,anon_000218504,6ec65af2b814c010aa7203889f8562cc,sess_000218504,2018-01-16 15:23:15.434709269,successful_login
identity_00058278,anon_000407265,0e896e4e843f99d1fa8220549ce4024f,sess_000407265,2018-01-16 15:32:21.183655316,successful_login
identity_00058279,anon_000265699,fc3ca13eb2ffaeee01ea231926217ab0,sess_000265699,2018-01-16 16:07:00.287010614,successful_login
identity_00058280,anon_000143363,73e2839af8f94a849650a03aa0f61672,sess_000143363,2018-01-16 16:16:15.552822754,successful_login
identity_00058281,anon_000357411,2b111f3294213fd0a9f42c2af5f292df,sess_000357411,2018-01-16 16:18:04.978050429,successful_login
identity_00058282,anon_000390387,bd42702f2336b749f68ad537b1c0cea5,sess_000390387,2018-01-16 16:19:21.748229103,successful_login
identity_00058283,anon_000402250,ba23a00c1935d41d7da609e49cda2f49,sess_000402250,2018-01-16 16:21:23.734686303,successful_login
identity_00058284,anon_000102003,524eba23cf7c2da8d71a78a89f69ae4c,sess_000102003,2018-01-16 16:26:42.117563158,successful_login
identity_00058285,anon_000128607,2142c7d73d97608791e999859ef10a2b,sess_000128607,2018-01-16 16:30:31.712149147,successful_login
identity_00058286,anon_000463611,aeed83f14583aecd0c82d49c45a833a8,sess_000463611,2018-01-16 16:43:03.927946005,successful_login
identity_00058287,anon_000086948,86ee15caf2977e05352f37911a0f71bc,sess_000086948,2018-01-16 16:46:21.201312072,successful_login
identity_00058288,anon_000490842,f3abd9d838b32ae720c958d71b5261b0,sess_000490842,2018-01-16 17:06:52.330980319,successful_login
identity_00058289,anon_000214177,57254253b91069d90c2d105ce6d82f7b,sess_000214177,2018-01-16 17:09:08.936332883,successful_login
identity_00058290,anon_000040782,8dd98a2e8f83215c926820fc91ab53dc,sess_000040782,2018-01-16 17:42:13.633737841,successful_login
identity_00058291,anon_000161710,9b5d56d34fb6262fa8c75fc061670b62,sess_000161710,2018-01-16 18:03:05.342993483,successful_login
identity_00058292,anon_000010768,d1346bb9ea61df1a779d52d1bafeb667,sess_000010768,2018-01-16 18:16:23.375535272,successful_login
identity_00058293,anon_000393195,0eac9f4329a924e1289b5451e1a0f683,sess_000393195,2018-01-16 18:16:31.513346849,successful_login
identity_00058294,anon_000386585,9523328a28afcbb2b4e2e7e49d729bcb,sess_000386585,2018-01-16 18:29:18.012935606,successful_login
identity_00058295,anon_000495119,5fc9a903467ab21191eab7accee61ed6,sess_000495119,2018-01-16 18:54:46.414688792,successful_login
identity_00058296,anon_000021471,3dc408efa49b52c61d521247efe4a270,sess_000021471,2018-01-16 18:58:36.296933436,successful_login
identity_00058297,anon_000434537,ac5a0789cff6c2633789a5360ec1ff33,sess_000434537,2018-01-16 19:00:16.168577888,successful_login
identity_00058298,anon_000386106,ed6ae96460478dd6080dabe8038a246e,sess_000386106,2018-01-16 19:15:47.245772875,successful_login
identity_00058299,anon_000188156,2eb5baa5fc118975682ae91596bbe78a,sess_000188156,2018-01-16 19:18:16.139993379,successful_login
identity_00058300,anon_000018558,c8707c963b890f39de31f9bf371d1225,sess_000018558,2018-01-16 19:30:00.267716778,successful_login
identity_00058301,anon_000024337,adc1b3424527ede1a4cb2a972527bc17,sess_000024337,2018-01-16 19:30:04.201859390,successful_login
identity_00058302,anon_000299989,f946014b2c77923f0a5a49360495e1aa,sess_000299989,2018-01-16 19:37:28.925690618,successful_login
identity_00058303,anon_000158917,ffe6224c02307bc5fd2e5c7566bd674a,sess_000158917,2018-01-16 19:53:19.034740522,successful_login
identity_00058304,anon_000112730,2acc73593b7fb475e93c5896f23d37cc,sess_000112730,2018-01-16 19:59:24.713195231,successful_login
identity_00058305,anon_000051227,94aaebb6f7ac595f63abf3f7027e0b46,sess_000051227,2018-01-16 20:04:30.372794956,successful_login
identity_00058306,anon_000037936,df2db16f9c09041c651dcb651354da15,sess_000037936,2018-01-16 20:16:25.936660505,successful_login
identity_00058307,anon_000277333,1155c9657f8dd0bef9cd816ec66452a1,sess_000277333,2018-01-16 20:41:34.831518804,successful_login
identity_00058308,anon_000395252,c3af7c0e51b2768d53a7654b57fc0492,sess_000395252,2018-01-16 20:48:51.722359199,successful_login
identity_00058309,anon_000386071,1c1ad056c87fa765562c71dac650ba3b,sess_000386071,2018-01-16 20:59:56.460886819,successful_login
identity_00058310,anon_000383797,8b866d31b49a1305c5680658fff7e006,sess_000383797,2018-01-16 21:25:46.100571788,successful_login
identity_00058311,anon_000257393,e85b1dcef5f92e0647dc214b455b83c8,sess_000257393,2018-01-16 21:33:12.583986374,successful_login
identity_00058312,anon_000242471,ed088195af7cb6b070c14b39d860eb0c,sess_000242471,2018-01-16 21:52:59.222995066,successful_login
identity_00058313,anon_000070284,ffa06e399e68881a89fa0f38f21c136b,sess_000070284,2018-01-16 21:53:11.428781893,successful_login
identity_00058314,anon_000349848,18c5639b9d801701c53452afdc9d93c4,sess_000349848,2018-01-16 21:55:18.853827181,successful_login
identity_00058315,anon_000427802,22c84693fe0e3b1dce11069c6f7f448a,sess_000427802,2018-01-16 21:57:31.504946192,successful_login
identity_00058316,anon_000436181,e3380ebaac614946396a5252ef205f6b,sess_000436181,2018-01-16 22:12:06.936677537,successful_login
identity_00058317,anon_000121192,c2f5a75a0745dbdfbd79b6b925dc6ad2,sess_000121192,2018-01-16 22:49:40.022557781,successful_login
identity_00058318,anon_000482434,64b1683525b8d1bdb38fff26d98d1a8d,sess_000482434,2018-01-16 22:55:24.290694121,successful_login
identity_00058319,anon_000116245,9e3cccc4d43db2e97bb7015e1114fc92,sess_000116245,2018-01-16 22:57:53.562149807,successful_login
identity_00058320,anon_000444862,97ead85046c88db67bd6f13ad4fa3196,sess_000444862,2018-01-16 23:06:06.051552246,successful_login
identity_00058321,anon_000442232,a5f9c7d88fb1f046b5cec9e78bd80063,sess_000442232,2018-01-16 23:17:56.400829225,successful_login
identity_00058322,anon_000479682,d3488e0fe542621a715eb2b6a4f203ba,sess_000479682,2018-01-16 23:25:17.284224543,successful_login
identity_00058323,anon_000083530,1d61114ff988a568ad5b62da890926ed,sess_000083530,2018-01-16 23:46:12.889142450,successful_login
identity_00058324,anon_000160261,52586a86015b83c57d03c1ce23f96192,sess_000160261,2018-01-16 23:48:26.936507857,successful_login
identity_00058325,anon_000289467,4b8954ec75ed3498135a9aa782a73621,sess_000289467,2018-01-17 00:04:01.993721449,successful_login
identity_00058326,anon_000455823,de18e1bd5388e711196e1b8a9ddcb5a3,sess_000455823,2018-01-17 00:23:57.733874427,successful_login
identity_00058327,anon_000478659,a234687d6b689082f980faf6f1f48924,sess_000478659,2018-01-17 00:29:49.990948645,successful_login
identity_00058328,anon_000163680,412f5c0b538eee4c424489926e281ed2,sess_000163680,2018-01-17 00:31:56.403875596,successful_login
identity_00058329,anon_000077661,6656caf59604b25703d86b9a8ea0f814,sess_000077661,2018-01-17 00:48:21.451591160,successful_login
identity_00058330,anon_000430363,900d252388a6177a68f549e428fe667f,sess_000430363,2018-01-17 01:25:59.017336372,successful_login
identity_00058331,anon_000379099,6aba99b17a2fe71fa586921fb1271349,sess_000379099,2018-01-17 01:59:41.879990002,successful_login
identity_00058332,anon_000403258,f744cf55db041840c8985524c2986ba4,sess_000403258,2018-01-17 02:01:28.908554846,successful_login
identity_00058333,anon_000361251,cc89bb0f40fb83134cddad77849dd82d,sess_000361251,2018-01-17 02:23:31.285687794,successful_login
identity_00058334,anon_000426271,02fd0cffae342f16aefcc95f2cc8a77b,sess_000426271,2018-01-17 02:59:00.571735988,successful_login
identity_00058335,anon_000069887,b24e9a085795defa18ff35f0674cc63f,sess_000069887,2018-01-17 03:07:01.185003455,successful_login
identity_00058336,anon_000147713,fb2faacb34e24535e77e3c65bb6b046d,sess_000147713,2018-01-17 03:11:22.907563783,successful_login
identity_00058337,anon_000451364,4e215db752d0c3ac49cdd2868b371587,sess_000451364,2018-01-17 03:17:03.227074321,successful_login
identity_00058338,anon_000385064,d64a08de709e077018f8950694c25602,sess_000385064,2018-01-17 03:32:13.627119251,successful_login
